testDataY,predDataY,predCI_low,predCI_upp,group,var,modelType
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
12.47261,12.47261,12.47261,12.47261,group1,pH,CONST
1.83734e-06,1.8373440430108363e-06,1.8372892366050292e-06,1.8373988494166434e-06,group1,nSi(aq),GPY
2.329024e-06,2.3290174741223833e-06,2.328968898546615e-06,2.3290660496981515e-06,group1,nSi(aq),GPY
2.778601e-06,2.778602699256807e-06,2.7785538250033547e-06,2.778651573510259e-06,group1,nSi(aq),GPY
1.193807e-06,1.1938112652672766e-06,1.1937453086571778e-06,1.1938772218773753e-06,group1,nSi(aq),GPY
1.633066e-06,1.6330654113257954e-06,1.6330190258478302e-06,1.6331117968037607e-06,group1,nSi(aq),GPY
3.554712e-06,3.554736149115143e-06,3.554684133745642e-06,3.554788164484644e-06,group1,nSi(aq),GPY
1.280598e-06,1.2805952101318488e-06,1.2805362015681444e-06,1.2806542186955532e-06,group1,nSi(aq),GPY
1.073877e-06,1.0738750612570195e-06,1.0738130088713195e-06,1.0739371136427196e-06,group1,nSi(aq),GPY
9.156667e-07,9.15660862008751e-07,9.155852836247062e-07,9.157364403927958e-07,group1,nSi(aq),GPY
1.830643e-06,1.8309573886366583e-06,1.8309102751919493e-06,1.8310045020813672e-06,group1,nSi(aq),GPY
1.667194e-06,1.6672088421262464e-06,1.6671392982797169e-06,1.667278385972776e-06,group1,nSi(aq),GPY
2.885358e-06,2.885435927475189e-06,2.885386984690715e-06,2.8854848702596627e-06,group1,nSi(aq),GPY
1.876973e-06,1.8769956699028756e-06,1.8769482547329436e-06,1.8770430850728075e-06,group1,nSi(aq),GPY
1.273208e-06,1.2732108329974946e-06,1.2731437064331331e-06,1.2732779595618562e-06,group1,nSi(aq),GPY
1.645252e-06,1.6452545068607234e-06,1.645201312399061e-06,1.6453077013223859e-06,group1,nSi(aq),GPY
3.219676e-06,3.2196848125215582e-06,3.21963780178811e-06,3.2197318232550067e-06,group1,nSi(aq),GPY
1.97827e-06,1.978272181396357e-06,1.9782217259857595e-06,1.978322636806955e-06,group1,nSi(aq),GPY
3.240485e-06,3.2404694636233735e-06,3.2404228635715575e-06,3.2405160636751895e-06,group1,nSi(aq),GPY
2.631225e-06,2.6312144545496926e-06,2.6311460426010224e-06,2.631282866498363e-06,group1,nSi(aq),GPY
3.140357e-06,3.140342121723156e-06,3.1402726993782434e-06,3.140411544068069e-06,group1,nSi(aq),GPY
1.434753e-06,1.4347525099838298e-06,1.4347043358285174e-06,1.4348006841391423e-06,group1,nSi(aq),GPY
3.402582e-06,3.402571677616865e-06,3.4024876560479837e-06,3.4026556991857467e-06,group1,nSi(aq),GPY
3.353915e-06,3.3539238724038174e-06,3.3538743360209224e-06,3.3539734087867124e-06,group1,nSi(aq),GPY
3.616713e-06,3.616724131998849e-06,3.6166556770204276e-06,3.616792586977271e-06,group1,nSi(aq),GPY
1.856963e-06,1.8569632830126772e-06,1.856855429304297e-06,1.8570711367210574e-06,group1,nSi(aq),GPY
1.541419e-06,1.541420698355404e-06,1.5413732750937173e-06,1.5414681216170909e-06,group1,nSi(aq),GPY
3.920862e-07,3.9206031403234444e-07,3.92004951444266e-07,3.9211567662042287e-07,group1,nSi(aq),GPY
2.849911e-06,2.8499168271442977e-06,2.849849996057658e-06,2.8499836582309376e-06,group1,nSi(aq),GPY
1.472344e-06,1.472338751456538e-06,1.4722602383473e-06,1.472417264565776e-06,group1,nSi(aq),GPY
3.321171e-06,3.321194121688432e-06,3.3211447654207335e-06,3.321243477956131e-06,group1,nSi(aq),GPY
4.032144e-06,4.03208864482072e-06,4.0319902874940164e-06,4.032187002147423e-06,group1,nSi(aq),GPY
1.957232e-06,1.95722903741731e-06,1.9571605152079746e-06,1.9572975596266456e-06,group1,nSi(aq),GPY
8.570441e-07,8.570424815636537e-07,8.569886652511308e-07,8.570962978761765e-07,group1,nSi(aq),GPY
1.557922e-06,1.5579134545679263e-06,1.5578536577822564e-06,1.5579732513535962e-06,group1,nSi(aq),GPY
1.065783e-06,1.0657819982691972e-06,1.0657370387871563e-06,1.065826957751238e-06,group1,nSi(aq),GPY
2.021787e-06,2.021774854012645e-06,2.021705309203602e-06,2.0218443988216878e-06,group1,nSi(aq),GPY
2.985744e-06,2.985749782374367e-06,2.9856875721762306e-06,2.9858119925725034e-06,group1,nSi(aq),GPY
3.12751e-06,3.127500761167065e-06,3.1274536534842725e-06,3.127547868849858e-06,group1,nSi(aq),GPY
2.135038e-06,2.13450649853905e-06,2.1344454212694685e-06,2.134567575808632e-06,group1,nSi(aq),GPY
1.034841e-06,1.0348473048218285e-06,1.0348034807220193e-06,1.0348911289216377e-06,group1,nSi(aq),GPY
1.45531e-06,1.4553088027009289e-06,1.4552523917489358e-06,1.455365213652922e-06,group1,nSi(aq),GPY
2.802596e-06,2.8025568096067924e-06,2.8025080243476703e-06,2.8026055948659144e-06,group1,nSi(aq),GPY
7.780554e-07,7.780596311112559e-07,7.779917513706846e-07,7.781275108518271e-07,group1,nSi(aq),GPY
6.750363e-07,6.750297577032431e-07,6.749741925807339e-07,6.750853228257523e-07,group1,nSi(aq),GPY
2.751474e-06,2.7514418779340772e-06,2.75137093159345e-06,2.7515128242747044e-06,group1,nSi(aq),GPY
8.821639e-07,8.82164478744414e-07,8.821101242506667e-07,8.822188332381612e-07,group1,nSi(aq),GPY
2.540154e-06,2.5401556260789897e-06,2.5400881716494286e-06,2.5402230805085507e-06,group1,nSi(aq),GPY
3.371564e-06,3.371532468386447e-06,3.3713953729738047e-06,3.3716695637990897e-06,group1,nSi(aq),GPY
2.293143e-06,2.293146498576546e-06,2.293090466758302e-06,2.29320253039479e-06,group1,nSi(aq),GPY
5.389301e-07,5.38930451641117e-07,5.388429664992146e-07,5.390179367830194e-07,group1,nSi(aq),GPY
1.193161e-06,1.1931611450651053e-06,1.1931040240715851e-06,1.1932182660586255e-06,group1,nSi(aq),GPY
3.481897e-06,3.481831271356617e-06,3.481754146538553e-06,3.4819083961746807e-06,group1,nSi(aq),GPY
2.492403e-06,2.4923331905710236e-06,2.4922871295278418e-06,2.4923792516142055e-06,group1,nSi(aq),GPY
1.878359e-06,1.8783620337933293e-06,1.8783165026033556e-06,1.878407564983303e-06,group1,nSi(aq),GPY
2.362752e-06,2.3627811678426818e-06,2.3627314599912955e-06,2.362830875694068e-06,group1,nSi(aq),GPY
3.045091e-06,3.0451043694027404e-06,3.0450323888906838e-06,3.045176349914797e-06,group1,nSi(aq),GPY
2.64048e-06,2.6404676821475013e-06,2.6403946899968335e-06,2.640540674298169e-06,group1,nSi(aq),GPY
3.302535e-06,3.302521377493812e-06,3.302460578555636e-06,3.3025821764319877e-06,group1,nSi(aq),GPY
2.780415e-06,2.780418234031813e-06,2.780369990090568e-06,2.7804664779730576e-06,group1,nSi(aq),GPY
7.547017e-07,7.546992190889427e-07,7.546409966202435e-07,7.547574415576419e-07,group1,nSi(aq),GPY
1.896057e-06,1.89609341625998e-06,1.8960395365504024e-06,1.8961472959695576e-06,group1,nSi(aq),GPY
7.082163e-07,7.082153288169435e-07,7.081633783822782e-07,7.082672792516089e-07,group1,nSi(aq),GPY
1.517736e-06,1.5177263652442031e-06,1.5176733903833577e-06,1.5177793401050485e-06,group1,nSi(aq),GPY
1.264605e-06,1.264600105465678e-06,1.2645258820796e-06,1.264674328851756e-06,group1,nSi(aq),GPY
3.351808e-06,3.3518034859098985e-06,3.3517286315462306e-06,3.3518783402735665e-06,group1,nSi(aq),GPY
3.474361e-06,3.4743478270980795e-06,3.4742799580072886e-06,3.4744156961888705e-06,group1,nSi(aq),GPY
5.952289e-07,5.952250299219427e-07,5.951436326235291e-07,5.953064272203563e-07,group1,nSi(aq),GPY
2.254287e-06,2.2542923358883813e-06,2.2542093132156852e-06,2.2543753585610773e-06,group1,nSi(aq),GPY
2.66188e-06,2.6618312113139624e-06,2.6617830222003704e-06,2.6618794004275544e-06,group1,nSi(aq),GPY
2.680593e-06,2.680645324250828e-06,2.680597580584158e-06,2.680693067917498e-06,group1,nSi(aq),GPY
3.680175e-06,3.680156555134741e-06,3.680048868245352e-06,3.6802642420241297e-06,group1,nSi(aq),GPY
3.265748e-06,3.265803890069786e-06,3.2657212823271705e-06,3.265886497812401e-06,group1,nSi(aq),GPY
3.086158e-06,3.0862641092174424e-06,3.0862156846282574e-06,3.0863125338066274e-06,group1,nSi(aq),GPY
1.399515e-06,1.3995157703875632e-06,1.3994647352881504e-06,1.399566805486976e-06,group1,nSi(aq),GPY
3.812891e-06,3.8128743539782222e-06,3.8127940140453567e-06,3.8129546939110877e-06,group1,nSi(aq),GPY
2.434003e-06,2.4340186127384714e-06,2.4339733586788148e-06,2.434063866798128e-06,group1,nSi(aq),GPY
1.439922e-06,1.4399246579924223e-06,1.4398761225788593e-06,1.4399731934059853e-06,group1,nSi(aq),GPY
3.410571e-06,3.4106805020077986e-06,3.410629829574721e-06,3.4107311744408764e-06,group1,nSi(aq),GPY
2.238968e-06,2.2389544586631428e-06,2.2389062310619123e-06,2.2390026862643733e-06,group1,nSi(aq),GPY
5.504728e-07,5.504696406606794e-07,5.503966358951869e-07,5.505426454261719e-07,group1,nSi(aq),GPY
2.366011e-06,2.3660217872278597e-06,2.3659549521725723e-06,2.366088622283147e-06,group1,nSi(aq),GPY
2.861451e-06,2.8614337307053235e-06,2.8613883605162005e-06,2.8614791008944465e-06,group1,nSi(aq),GPY
1.741667e-06,1.7416696345015224e-06,1.7416052632410634e-06,1.7417340057619815e-06,group1,nSi(aq),GPY
2.917648e-06,2.917625471608219e-06,2.917578218467054e-06,2.9176727247493842e-06,group1,nSi(aq),GPY
5.391976e-07,5.391854499199421e-07,5.391352597821306e-07,5.392356400577535e-07,group1,nSi(aq),GPY
2.769368e-06,2.7693585344408254e-06,2.7692864078292595e-06,2.7694306610523914e-06,group1,nSi(aq),GPY
2.359455e-06,2.3594570425309137e-06,2.359399202119612e-06,2.3595148829422153e-06,group1,nSi(aq),GPY
3.218215e-06,3.218238359072793e-06,3.218190428337439e-06,3.2182862898081472e-06,group1,nSi(aq),GPY
1.751997e-06,1.7519963230886575e-06,1.7519359112789534e-06,1.7520567348983615e-06,group1,nSi(aq),GPY
3.057994e-07,3.0581599422757837e-07,3.057261589282661e-07,3.059058295268906e-07,group1,nSi(aq),GPY
4.770791e-07,4.770571142266433e-07,4.769991912789348e-07,4.771150371743517e-07,group1,nSi(aq),GPY
1.276765e-06,1.2767783499983227e-06,1.2767118096612546e-06,1.2768448903353907e-06,group1,nSi(aq),GPY
2.438549e-06,2.438559298471463e-06,2.438484280267257e-06,2.438634316675669e-06,group1,nSi(aq),GPY
2.544213e-06,2.544207571345995e-06,2.5441453600840732e-06,2.5442697826079166e-06,group1,nSi(aq),GPY
2.980685e-06,2.9806954804404967e-06,2.9806488872986696e-06,2.980742073582324e-06,group1,nSi(aq),GPY
4.705838e-07,4.705849839349711e-07,4.705020621109817e-07,4.706679057589605e-07,group1,nSi(aq),GPY
9.161776e-07,9.161823822311221e-07,9.160934425518144e-07,9.162713219104298e-07,group1,nSi(aq),GPY
1.887853e-06,1.8878508574721231e-06,1.8877995744426286e-06,1.8879021405016177e-06,group1,nSi(aq),GPY
3.282782e-06,3.282791097939259e-06,3.2827420469885224e-06,3.282840148889996e-06,group1,nSi(aq),GPY
1.466127e-06,1.4661213575318671e-06,1.4660654055824023e-06,1.466177309481332e-06,group1,nSi(aq),GPY
9.774184e-07,9.774194648833633e-07,9.77371797444121e-07,9.774671323226056e-07,group1,nSi(aq),GPY
2.685268e-06,2.6852730885389096e-06,2.6852152816401485e-06,2.6853308954376707e-06,group1,nSi(aq),GPY
2.556816e-06,2.5568099424483338e-06,2.5567569872731026e-06,2.556862897623565e-06,group1,nSi(aq),GPY
5.213483e-07,5.21349921931608e-07,5.212691912227185e-07,5.214306526404976e-07,group1,nSi(aq),GPY
3.220886e-06,3.22090874760523e-06,3.2208295886958154e-06,3.2209879065146446e-06,group1,nSi(aq),GPY
1.35037e-06,1.350345030001969e-06,1.3502694590185071e-06,1.350420600985431e-06,group1,nSi(aq),GPY
9.854261e-07,9.854292234091518e-07,9.85380244531423e-07,9.854782022868806e-07,group1,nSi(aq),GPY
2.573772e-06,2.5737581281875733e-06,2.5736925115054166e-06,2.57382374486973e-06,group1,nSi(aq),GPY
1.169797e-06,1.1697992753357565e-06,1.169733029599713e-06,1.1698655210718e-06,group1,nSi(aq),GPY
1.114178e-06,1.1141810972865733e-06,1.1141338311663177e-06,1.1142283634068288e-06,group1,nSi(aq),GPY
2.070771e-06,2.070759442933107e-06,2.0707048116631494e-06,2.0708140742030645e-06,group1,nSi(aq),GPY
5.063711e-07,5.063895901578788e-07,5.062887930103773e-07,5.064903873053802e-07,group1,nSi(aq),GPY
1.262636e-06,1.2626383627597255e-06,1.2625911209303994e-06,1.2626856045890516e-06,group1,nSi(aq),GPY
2.099396e-06,2.099403648424938e-06,2.0993512186830097e-06,2.0994560781668664e-06,group1,nSi(aq),GPY
3.231838e-06,3.231852785861571e-06,3.2317738005111034e-06,3.2319317712120387e-06,group1,nSi(aq),GPY
3.189153e-06,3.1889928672553567e-06,3.188927007478263e-06,3.1890587270324502e-06,group1,nSi(aq),GPY
1.560477e-06,1.5604820011137734e-06,1.5604329972583242e-06,1.5605310049692227e-06,group1,nSi(aq),GPY
3.327799e-06,3.327819513461679e-06,3.3277736529522402e-06,3.327865373971118e-06,group1,nSi(aq),GPY
3.238329e-06,3.2383513854502365e-06,3.2383034819898586e-06,3.2383992889106144e-06,group1,nSi(aq),GPY
1.806914e-06,1.8067124914719141e-06,1.8066640273427422e-06,1.806760955601086e-06,group1,nSi(aq),GPY
2.831919e-06,2.8319464553029e-06,2.8318684499365475e-06,2.832024460669252e-06,group1,nSi(aq),GPY
2.423572e-06,2.423559198126114e-06,2.423514324389875e-06,2.423604071862353e-06,group1,nSi(aq),GPY
1.718425e-06,1.7184202919950064e-06,1.7183707755062865e-06,1.7184698084837262e-06,group1,nSi(aq),GPY
3.312123e-06,3.3124476657932775e-06,3.3123906715319142e-06,3.312504660054641e-06,group1,nSi(aq),GPY
1.064371e-06,1.0643793754854085e-06,1.0643067878433796e-06,1.0644519631274374e-06,group1,nSi(aq),GPY
1.368852e-06,1.3688462832143355e-06,1.368795456241263e-06,1.368897110187408e-06,group1,nSi(aq),GPY
1.810657e-06,1.8106096511205104e-06,1.8105315679812319e-06,1.8106877342597889e-06,group1,nSi(aq),GPY
1.672576e-06,1.6725916080752597e-06,1.6725392865626762e-06,1.672643929587843e-06,group1,nSi(aq),GPY
2.779854e-06,2.7798640425051375e-06,2.7798172954873775e-06,2.7799107895228975e-06,group1,nSi(aq),GPY
3.605601e-06,3.605584468622227e-06,3.605507245668667e-06,3.605661691575787e-06,group1,nSi(aq),GPY
2.603333e-06,2.6033338133717626e-06,2.6032843706677114e-06,2.603383256075814e-06,group1,nSi(aq),GPY
3.283676e-06,3.283626483701092e-06,3.283541937446048e-06,3.283711029956136e-06,group1,nSi(aq),GPY
1.481897e-06,1.4819046568016406e-06,1.4818533509787202e-06,1.4819559626245609e-06,group1,nSi(aq),GPY
1.599179e-06,1.5991811039334697e-06,1.5991199876623879e-06,1.5992422202045516e-06,group1,nSi(aq),GPY
2.395743e-06,2.3957051967330304e-06,2.3956541124437315e-06,2.395756281022329e-06,group1,nSi(aq),GPY
2.694781e-06,2.6947914290285723e-06,2.694742933503529e-06,2.6948399245536157e-06,group1,nSi(aq),GPY
1.947983e-06,1.9479805021294123e-06,1.94791485754563e-06,1.9480461467131947e-06,group1,nSi(aq),GPY
1.841663e-06,1.841671607362006e-06,1.8416141707441318e-06,1.84172904397988e-06,group1,nSi(aq),GPY
1.241111e-06,1.2411136181825385e-06,1.2410595008041637e-06,1.2411677355609133e-06,group1,nSi(aq),GPY
2.703708e-06,2.70366374420492e-06,2.703608502136321e-06,2.703718986273519e-06,group1,nSi(aq),GPY
1.328486e-06,1.3284833082255971e-06,1.3284343577084186e-06,1.3285322587427757e-06,group1,nSi(aq),GPY
3.352862e-06,3.3528393933098044e-06,3.3527861632527883e-06,3.3528926233668205e-06,group1,nSi(aq),GPY
2.146318e-06,2.14633336471278e-06,2.146285517820622e-06,2.146381211604938e-06,group1,nSi(aq),GPY
2.707718e-06,2.707721575889365e-06,2.7076446312531277e-06,2.7077985205256024e-06,group1,nSi(aq),GPY
1.964765e-06,1.9647643518290803e-06,1.9647111008117443e-06,1.9648176028464162e-06,group1,nSi(aq),GPY
2.077893e-06,2.077893914423855e-06,2.077838950580357e-06,2.077948878267353e-06,group1,nSi(aq),GPY
2.349457e-06,2.3494413685238425e-06,2.349369043531024e-06,2.349513693516661e-06,group1,nSi(aq),GPY
3.245552e-06,3.2455254636547914e-06,3.2454473761923106e-06,3.2456035511172723e-06,group1,nSi(aq),GPY
1.696337e-06,1.6963325418575554e-06,1.6962718603562724e-06,1.6963932233588384e-06,group1,nSi(aq),GPY
2.927508e-06,2.927494703725179e-06,2.927423945926702e-06,2.927565461523656e-06,group1,nSi(aq),GPY
2.827869e-06,2.827952824646126e-06,2.827905238378829e-06,2.828000410913423e-06,group1,nSi(aq),GPY
2.848539e-06,2.8486026520613362e-06,2.8485565500936986e-06,2.8486487540289738e-06,group1,nSi(aq),GPY
3.444141e-06,3.4441611441514703e-06,3.4441088293830735e-06,3.444213458919867e-06,group1,nSi(aq),GPY
2.304299e-06,2.3043010703001004e-06,2.3042336709507266e-06,2.304368469649474e-06,group1,nSi(aq),GPY
1.524384e-06,1.5243781277833798e-06,1.5243199038515407e-06,1.524436351715219e-06,group1,nSi(aq),GPY
1.881069e-06,1.8810746416558675e-06,1.881022735189742e-06,1.881126548121993e-06,group1,nSi(aq),GPY
1.206981e-06,1.206988753911583e-06,1.2069118137403962e-06,1.2070656940827699e-06,group1,nSi(aq),GPY
1.341685e-06,1.3416793777245277e-06,1.3416205463680521e-06,1.3417382090810033e-06,group1,nSi(aq),GPY
2.220891e-06,2.2208712269624406e-06,2.2208217055147443e-06,2.220920748410137e-06,group1,nSi(aq),GPY
5.037425e-07,5.037237772213609e-07,5.036724191484703e-07,5.037751352942516e-07,group1,nSi(aq),GPY
2.011911e-06,2.0119215775755745e-06,2.0118294378200426e-06,2.0120137173311065e-06,group1,nSi(aq),GPY
1.49164e-06,1.4916359647124554e-06,1.4915883582571977e-06,1.491683571167713e-06,group1,nSi(aq),GPY
3.968681e-07,3.9689156419601005e-07,3.967889132211467e-07,3.969942151708734e-07,group1,nSi(aq),GPY
2.809769e-06,2.809766567994378e-06,2.809704745197187e-06,2.809828390791569e-06,group1,nSi(aq),GPY
1.464557e-06,1.4645637131668014e-06,1.4645169799712139e-06,1.464610446362389e-06,group1,nSi(aq),GPY
3.092205e-06,3.092196086540931e-06,3.0921424367356983e-06,3.092249736346164e-06,group1,nSi(aq),GPY
1.6296e-06,1.6295975872615933e-06,1.6295441919994486e-06,1.629650982523738e-06,group1,nSi(aq),GPY
