T(C),b(CaO),b(SiO2),b(H2O),Vol(aq),pH,nCa(aq),nCa(s),nSi(aq),nSi(s_reac),nPortlandite,nAmor-Sl,mCSHQ,nCa(CSHQ),nSi(CSHQ),nH2O(CSHQ),C/S(CSHQ),nGelPW(CSH)
25.0,1.298382,0.3024484,4.37614,0.04875223,12.47261,0.0009881341,1.297394,1.507243e-06,0.3024469,0.8053066,0.0,0.06144885,0.4920873,0.3024469,0.8704579,1.627021,0.3722683
25.0,0.4694728,0.2369759,3.902565,0.05664906,12.47261,0.001148192,0.4683246,1.751394e-06,0.2369741,0.0827628,0.0,0.04814659,0.3855618,0.2369741,0.6820239,1.627021,0.2916808
25.0,0.9082918,0.4625109,3.548356,0.03723078,12.47261,0.0007546123,0.9075372,1.151039e-06,0.4625097,0.1550243,0.0,0.09396919,0.7525129,0.4625097,1.331127,1.627021,0.5692825
25.0,1.249699,0.2707763,5.888163,0.07765495,12.47261,0.001573915,1.248125,2.400803e-06,0.2707739,0.8075704,0.0,0.05501377,0.4405547,0.2707739,0.7793013,1.627021,0.3332834
25.0,0.970264,0.5459744,3.61472,0.03542432,12.47261,0.0007179979,0.969546,1.095188e-06,0.5459733,0.08123623,0.0,0.1109267,0.8883098,0.5459733,1.57134,1.627021,0.672014
25.0,0.5385159,0.2121046,5.800165,0.09023562,12.47261,0.001828941,0.536687,2.789759e-06,0.2121018,0.191593,0.0,0.04309322,0.345094,0.2121018,0.61044,1.627021,0.2610666
25.0,0.9810236,0.4520488,5.252228,0.06692635,12.47261,0.001356498,0.9796671,2.069121e-06,0.4520467,0.2441778,0.0,0.0918434,0.7354893,0.4520467,1.301014,1.627021,0.556404
25.0,0.6959145,0.2112213,3.313815,0.0425082,12.47261,0.0008615778,0.6950529,1.314194e-06,0.21122,0.3513937,0.0,0.04291406,0.3436593,0.21122,0.6079021,1.627021,0.2599812
25.0,1.5935,0.391438,4.003615,0.03468364,12.47261,0.0007029854,1.592797,1.072296e-06,0.3914369,0.9559211,0.0,0.07952916,0.6368759,0.3914369,1.126576,1.627021,0.4818021
25.0,0.6795614,0.4055322,5.740372,0.08223802,12.47261,0.001666843,0.6778946,2.542511e-06,0.4055297,0.01808947,0.0,0.08239241,0.6598051,0.4055297,1.167135,1.627021,0.4991483
25.0,1.186658,0.3209609,7.868931,0.1134333,12.47261,0.002299138,1.184359,3.50694e-06,0.3209574,0.6621546,0.0,0.06520967,0.5222043,0.3209574,0.9237321,1.627021,0.3950521
25.0,1.441505,0.5496124,4.313719,0.03945554,12.47261,0.0007997047,1.440705,1.219817e-06,0.5496112,0.5464766,0.0,0.1116658,0.8942287,0.5496112,1.58181,1.627021,0.6764917
25.0,1.382536,0.4263702,4.841201,0.05283169,12.47261,0.00107082,1.381465,1.633373e-06,0.4263686,0.6877548,0.0,0.0866263,0.6937104,0.4263686,1.227111,1.627021,0.5247979
25.0,1.405867,0.67123,3.742536,0.02703548,12.47261,0.0005479686,1.405319,8.35836e-07,0.6712292,0.3132154,0.0,0.1363752,1.092104,0.6712292,1.931832,1.627021,0.8261858
25.0,1.736357,0.3294978,3.476287,0.02397926,12.47261,0.0004860234,1.735871,7.413525e-07,0.3294971,1.199773,0.0,0.06694469,0.5360985,0.3294971,0.9483096,1.62702,0.4055631
25.0,1.194949,0.6254916,4.018546,0.03686306,12.47261,0.0007471591,1.194202,1.139667e-06,0.6254905,0.176516,0.0,0.1270824,1.017686,0.6254905,1.800194,1.627021,0.7698881
25.0,1.780987,0.2437478,2.955264,0.01570074,12.47261,0.0003182302,1.780669,4.854099e-07,0.2437473,1.384087,0.0,0.04952271,0.3965819,0.2437473,0.7015174,1.62702,0.3000176
25.0,1.204882,0.6440684,5.917221,0.07055493,12.47261,0.001430043,1.203452,2.181312e-06,0.6440662,0.155543,0.0,0.1308564,1.047909,0.6440662,1.853656,1.627021,0.7927522
25.0,1.665888,0.5696782,4.791735,0.0435829,12.47261,0.0008833603,1.665005,1.34742e-06,0.5696769,0.7381287,0.0,0.1157426,0.9268759,0.5696769,1.63956,1.627021,0.7011897
25.0,0.7389178,0.3028603,4.398698,0.05925453,12.47261,0.001201001,0.7377168,1.83194e-06,0.3028585,0.2449599,0.0,0.06153247,0.4927569,0.3028585,0.8716424,1.627021,0.3727749
25.0,0.6199273,0.2884693,5.294599,0.07790913,12.47261,0.001579102,0.6183482,2.408657e-06,0.2884669,0.1490066,0.0,0.0586085,0.4693416,0.2884669,0.8302227,1.627021,0.355061
25.0,1.445646,0.2990913,6.91906,0.09209479,12.47261,0.001866659,1.443779,2.847236e-06,0.2990885,0.9571563,0.0,0.06076651,0.4866231,0.2990885,0.8607921,1.627021,0.3681346
25.0,0.8433814,0.5103103,4.120402,0.04765454,12.47261,0.0009658867,0.8424155,1.473313e-06,0.5103088,0.01213257,0.0,0.1036806,0.8302829,0.5103088,1.468695,1.627021,0.6281162
25.0,0.9934569,0.2497487,5.28823,0.07192284,12.47261,0.001457761,0.9919991,2.22359e-06,0.2497465,0.5856565,0.0,0.05074158,0.4063426,0.2497465,0.7187833,1.627021,0.3074017
25.0,1.63593,0.6116817,7.786168,0.09725583,12.47261,0.001971235,1.633959,3.006773e-06,0.6116787,0.638745,0.0,0.1242762,0.9952138,0.6116787,1.760443,1.627021,0.7528879
25.0,1.064635,0.6291607,4.796203,0.05317855,12.47261,0.00107785,1.063557,1.644079e-06,0.6291591,0.03990245,0.0,0.1278277,1.023655,0.6291591,1.810752,1.627021,0.7744036
25.0,1.755849,0.6724083,8.063716,0.09873061,12.47261,0.002001125,1.753848,3.052452e-06,0.6724052,0.6598307,0.0,0.1366142,1.094017,0.6724052,1.935217,1.627021,0.8276334
25.0,1.066409,0.2170798,3.228052,0.0341356,12.47261,0.0006918774,1.065717,1.055343e-06,0.2170787,0.7125256,0.0,0.0441044,0.3531916,0.2170787,0.6247639,1.627021,0.2671925
25.0,1.374728,0.2731793,4.274375,0.04619679,12.47261,0.0009363403,1.373792,1.428239e-06,0.2731779,0.9293257,0.0,0.05550219,0.444466,0.2731779,0.7862201,1.627021,0.3362424
25.0,1.329417,0.3096163,4.137567,0.04372104,12.47261,0.0008861606,1.328531,1.351697e-06,0.3096149,0.824781,0.0,0.06290519,0.5037498,0.3096149,0.8910878,1.62702,0.3810911
25.0,1.730385,0.401884,8.019298,0.1045006,12.47261,0.002118059,1.728267,3.230776e-06,0.4018808,1.074399,0.0,0.08165106,0.6538682,0.4018808,1.156634,1.62702,0.494657
25.0,1.726982,0.297301,4.653624,0.04613931,12.47261,0.0009351856,1.726047,1.426466e-06,0.2972996,1.242334,0.0,0.06040305,0.4837125,0.2972996,0.8556436,1.627021,0.3659327
25.0,1.639231,0.2898373,6.076331,0.07358755,12.47261,0.001491473,1.63774,2.275055e-06,0.289835,1.166172,0.0,0.05888646,0.4715675,0.289835,0.8341602,1.627021,0.3567449
25.0,1.472223,0.518369,5.508014,0.06117621,12.47261,0.001239951,1.470983,1.891346e-06,0.5183671,0.6275891,0.0,0.1053179,0.8433939,0.5183671,1.491887,1.627021,0.6380348
25.0,1.274424,0.2796309,8.2202,0.1191261,12.47261,0.00241446,1.27201,3.682938e-06,0.2796272,0.8170503,0.0,0.05681252,0.4549592,0.2796272,0.8047816,1.62702,0.3441806
25.0,1.278138,0.6467835,3.880726,0.03239045,12.47261,0.0006565059,1.277481,1.001396e-06,0.6467825,0.2251531,0.0,0.1314083,1.052328,0.6467825,1.861474,1.627021,0.7960955
25.0,1.594096,0.2628487,4.332554,0.04351905,12.47261,0.000882073,1.593214,1.34545e-06,0.2628474,1.165556,0.0,0.05340332,0.4276581,0.2628474,0.7564883,1.627021,0.323527
25.0,1.018741,0.4571072,5.387915,0.06858144,12.47261,0.001390044,1.017351,2.120287e-06,0.4571051,0.2736316,0.0,0.09287111,0.7437194,0.4571051,1.315572,1.627021,0.5626301
25.0,1.153599,0.5828444,2.83085,0.01712307,12.47261,0.0003470603,1.153252,5.293816e-07,0.5828439,0.2049531,0.0,0.1184178,0.9482989,0.5828439,1.677455,1.62702,0.7173963
25.0,1.341726,0.2262014,6.887736,0.09505281,12.47261,0.001926612,1.339799,2.938688e-06,0.2261985,0.9717698,0.0,0.04595727,0.3680296,0.2261985,0.6510109,1.627021,0.2784175
25.0,1.018551,0.4036159,7.588858,0.1095436,12.47261,0.002220289,1.016331,3.386807e-06,0.4036125,0.3596449,0.0,0.0820029,0.6566859,0.4036125,1.161618,1.627021,0.4967885
25.0,1.437843,0.4639947,6.651676,0.08368077,12.47261,0.001696081,1.436147,2.586918e-06,0.4639921,0.6812222,0.0,0.09427037,0.7549247,0.4639921,1.335393,1.627021,0.5711071
25.0,1.251204,0.6317706,2.886096,0.0152526,12.47261,0.0003091471,1.250895,4.715562e-07,0.6317701,0.2229919,0.0,0.1283582,1.027903,0.6317701,1.818267,1.62702,0.7776175
25.0,1.259634,0.6740672,4.509383,0.04346204,12.47261,0.0008809106,1.258753,1.343683e-06,0.6740659,0.1620341,0.0,0.1369515,1.096719,0.6740659,1.939997,1.627021,0.8296774
25.0,0.9348641,0.4285434,3.035882,0.02826283,12.47261,0.0005728451,0.9342913,8.737869e-07,0.4285425,0.2370438,0.0,0.08706799,0.6972475,0.4285425,1.233368,1.627021,0.5274738
25.0,0.5747106,0.3402719,6.881159,0.1062093,12.47261,0.002152708,0.5725579,3.283676e-06,0.3402686,0.01893386,0.0,0.06913317,0.553624,0.3402686,0.9793108,1.627021,0.4188214
25.0,1.534606,0.4474375,7.990506,0.1064872,12.47261,0.002158338,1.532448,3.292268e-06,0.4474342,0.804463,0.0,0.09090626,0.7279846,0.4474342,1.287739,1.627021,0.5507267
25.0,1.1231,0.486652,4.813023,0.0556463,12.47261,0.001127868,1.121972,1.720389e-06,0.4866503,0.3301821,0.0,0.09887388,0.79179,0.4866503,1.400605,1.627021,0.598996
25.0,1.049575,0.6046406,2.872018,0.01925284,12.47261,0.0003902261,1.049185,5.952289e-07,0.60464,0.06542309,0.0,0.1228461,0.9837617,0.60464,1.740185,1.62702,0.7442242
25.0,0.8261403,0.4144775,6.579892,0.09455077,12.47261,0.001916404,0.8242239,2.923164e-06,0.4144746,0.1498652,0.0,0.08420977,0.6743587,0.4144746,1.192879,1.627021,0.5101582
25.0,1.387039,0.3513128,4.397956,0.046441,12.47261,0.0009412897,1.386098,1.435785e-06,0.3513114,0.8145069,0.0,0.07137676,0.5715908,0.3513114,1.011092,1.627021,0.4324134
25.0,1.345023,0.6031886,3.485585,0.02503103,12.47261,0.0005073414,1.344516,7.73867e-07,0.6031878,0.3631167,0.0,0.1225511,0.981399,0.6031878,1.736006,1.627021,0.7424368
25.0,0.8342628,0.2318914,5.054164,0.07097408,12.47261,0.001438523,0.8328243,2.194256e-06,0.2318892,0.4555358,0.0,0.04711347,0.3772885,0.2318892,0.6673891,1.62702,0.285422
25.0,1.734079,0.4850774,5.340701,0.05417741,12.47261,0.001098096,1.732981,1.674961e-06,0.4850757,0.9437527,0.0,0.09855398,0.7892282,0.4850757,1.396073,1.627021,0.5970579
25.0,1.553527,0.6338029,4.8212,0.04469549,12.47261,0.0009059104,1.552621,1.381828e-06,0.6338015,0.5214131,0.0,0.1287709,1.031208,0.6338015,1.824114,1.62702,0.7801178
25.0,0.8680697,0.2273178,6.241579,0.09191214,12.47261,0.001862906,0.8662068,2.841579e-06,0.227315,0.4963607,0.0,0.04618411,0.3698461,0.227315,0.6542242,1.627021,0.2797918
25.0,0.7665155,0.4323791,8.045554,0.1216937,12.47261,0.002466551,0.7640489,3.76233e-06,0.4323753,0.06056537,0.0,0.08784672,0.7034836,0.4323753,1.244399,1.627021,0.5321914
25.0,1.65973,0.2742645,7.520344,0.09964875,12.47261,0.002019741,1.65771,3.080776e-06,0.2742614,1.211481,0.0,0.05572234,0.446229,0.2742614,0.7893386,1.627021,0.3375761
25.0,0.9310083,0.230327,5.169231,0.07134033,12.47261,0.001445954,0.9295623,2.205794e-06,0.2303248,0.5548192,0.0,0.04679563,0.3747432,0.2303248,0.6628867,1.627021,0.2834965
25.0,0.9149886,0.3949978,5.769364,0.07874772,12.47261,0.001596099,0.9133925,2.434584e-06,0.3949954,0.2707269,0.0,0.08025214,0.6426656,0.3949954,1.136817,1.627021,0.4861821
25.0,1.716292,0.3522831,5.105327,0.05324808,12.47261,0.001079278,1.715213,1.646237e-06,0.3522815,1.142044,0.0,0.07157385,0.5731692,0.3522815,1.013884,1.627021,0.4336074
25.0,1.434166,0.6448752,3.101286,0.01553856,12.47261,0.000314943,1.433851,4.803962e-07,0.6448747,0.3846267,0.0,0.1310207,1.049224,0.6448747,1.855983,1.62702,0.7937473
25.0,1.000635,0.5063879,5.857872,0.07628263,12.47261,0.001546135,0.9990889,2.358372e-06,0.5063855,0.1751892,0.0,0.1028835,0.8238997,0.5063855,1.457404,1.627021,0.6232872
25.0,0.8670343,0.3777667,4.334696,0.05409233,12.47261,0.001096371,0.8659379,1.67234e-06,0.377765,0.2513065,0.0,0.07675141,0.6146315,0.377765,1.087227,1.627021,0.464974
25.0,0.973379,0.3998045,6.774,0.09572877,12.47261,0.001940281,0.9714387,2.95962e-06,0.3998015,0.3209534,0.0,0.08122862,0.6504853,0.3998015,1.15065,1.627021,0.4920978
25.0,1.613987,0.6956466,6.629384,0.07486291,12.47261,0.001517359,1.61247,2.314449e-06,0.6956443,0.4806421,0.0,0.1413357,1.131828,0.6956443,2.0021,1.627021,0.8562373
25.0,0.5976536,0.2703351,4.636772,0.06684044,12.47261,0.001354756,0.5962988,2.066461e-06,0.270333,0.1564614,0.0,0.0549242,0.4398374,0.270333,0.7780325,1.627021,0.3327408
25.0,1.519943,0.353368,5.939491,0.07183513,12.47261,0.001456007,1.518487,2.220891e-06,0.3533658,0.9435536,0.0,0.07179415,0.5749334,0.3533658,1.017005,1.627021,0.4349421
25.0,1.799185,0.5713943,8.068329,0.1003136,12.47261,0.002033207,1.797152,3.10133e-06,0.5713912,0.8674866,0.0,0.1160909,0.9296652,0.5713912,1.644494,1.627021,0.7032998
25.0,1.146388,0.6760933,5.268918,0.05917911,12.47261,0.001199472,1.145189,1.829595e-06,0.6760915,0.04517382,0.0,0.1373631,1.100015,0.6760915,1.945826,1.627021,0.8321706
25.0,1.488043,0.4646622,4.935069,0.0517563,12.47261,0.001049023,1.486994,1.600118e-06,0.4646606,0.7309816,0.0,0.09440619,0.7560123,0.4646606,1.337317,1.627021,0.5719299
25.0,0.7388415,0.32781,7.200449,0.1092932,12.47261,0.002215212,0.7366263,3.378966e-06,0.3278066,0.2032782,0.0,0.06660124,0.5333481,0.3278066,0.9434445,1.627021,0.4034825
25.0,1.578321,0.4087172,6.177523,0.07382918,12.47261,0.001496409,1.576825,2.282519e-06,0.4087149,0.911837,0.0,0.08303957,0.6649876,0.4087149,1.176303,1.627021,0.5030688
25.0,0.983525,0.298708,3.222692,0.03369139,12.47261,0.000682874,0.9828421,1.041619e-06,0.298707,0.4968398,0.0,0.06068899,0.4860023,0.298707,0.8596941,1.627021,0.367665
25.0,1.772419,0.4300263,6.569212,0.07691632,12.47261,0.001558979,1.77086,2.377942e-06,0.4300239,1.071202,0.0,0.08736897,0.6996578,0.4300239,1.237631,1.627021,0.5292972
25.0,0.9527789,0.5476576,5.634689,0.07218369,12.47261,0.001463056,0.9513158,2.231642e-06,0.5476554,0.06026931,0.0,0.1112684,0.8910465,0.5476554,1.576181,1.627021,0.6740844
25.0,1.276001,0.5536828,3.236877,0.02290436,12.47261,0.0004642369,1.275537,7.081198e-07,0.5536821,0.3746847,0.0,0.1124929,0.9008521,0.5536821,1.593526,1.62702,0.6815024
25.0,1.709188,0.4669851,4.182795,0.0341234,12.47261,0.0006916302,1.708496,1.05497e-06,0.466984,0.9487037,0.0,0.09487825,0.7597926,0.466984,1.344004,1.627021,0.5747897
25.0,1.317218,0.2296451,5.098655,0.06310595,12.47261,0.001279104,1.315939,1.951009e-06,0.2296431,0.9423048,0.0,0.04665714,0.3736341,0.2296431,0.6609249,1.627021,0.2826575
25.0,1.768151,0.3642724,6.432639,0.07601249,12.47261,0.001540618,1.76661,2.350024e-06,0.36427,1.173936,0.0,0.0740096,0.5926748,0.36427,1.048388,1.627021,0.4483636
25.0,1.624516,0.532455,4.365807,0.03747866,12.47261,0.0007596365,1.623756,1.158704e-06,0.5324538,0.757443,0.0,0.1081799,0.8663133,0.5324538,1.53243,1.627021,0.6553735
25.0,1.335133,0.2131539,8.25764,0.1202078,12.47261,0.002436495,1.332697,3.716394e-06,0.2131502,0.9858968,0.0,0.04330622,0.3467997,0.2131502,0.6134573,1.627021,0.262357
25.0,0.8687205,0.469706,4.4737,0.05449505,12.47261,0.001104533,0.867616,1.684786e-06,0.4697043,0.1033974,0.0,0.09543093,0.7642186,0.4697043,1.351833,1.627021,0.578138
25.0,0.4855097,0.2159737,5.259638,0.08134334,12.47261,0.001648708,0.483861,2.514839e-06,0.2159712,0.1324714,0.0,0.04387937,0.3513896,0.2159712,0.6215763,1.627021,0.2658292
25.0,1.63804,0.6155604,5.566569,0.05704305,12.47261,0.001156179,1.636884,1.763765e-06,0.6155586,0.6353573,0.0,0.1250645,1.001527,0.6155586,1.77161,1.627021,0.7576635
25.0,1.343042,0.5104269,4.550407,0.04639388,12.47261,0.0009403348,1.342102,1.434331e-06,0.5104255,0.511629,0.0,0.1037043,0.8304727,0.5104255,1.469031,1.627021,0.6282598
25.0,1.685457,0.2812172,5.110088,0.05549663,12.47261,0.001124846,1.684332,1.71575e-06,0.2812155,1.226789,0.0,0.05713521,0.4575434,0.2812155,0.8093528,1.627021,0.3461355
25.0,0.5487212,0.3324227,3.749403,0.05029505,12.47261,0.001019406,0.5477018,1.554939e-06,0.3324211,0.006845765,0.0,0.06753879,0.540856,0.3324211,0.9567253,1.627021,0.4091623
25.0,1.08347,0.4970632,3.812927,0.03806459,12.47261,0.0007715123,1.082698,1.17682e-06,0.497062,0.2739684,0.0,0.1009893,0.8087301,0.497062,1.43057,1.627021,0.6118113
25.0,1.040502,0.3338266,7.788783,0.1143347,12.47261,0.002317387,1.038185,3.534795e-06,0.3338231,0.4950476,0.0,0.06782362,0.543137,0.3338231,0.9607601,1.627021,0.4108878
25.0,0.9866957,0.5685168,5.121654,0.06183418,12.47261,0.001253287,0.9854424,1.911704e-06,0.5685149,0.06045701,0.0,0.1155065,0.9249854,0.5685149,1.636215,1.627021,0.6997595
25.0,1.486603,0.2258711,3.261295,0.02694845,12.47261,0.0005462044,1.486057,8.33151e-07,0.2258703,1.118561,0.0,0.04589059,0.3674956,0.2258703,0.6500663,1.627021,0.2780136
25.0,1.075241,0.2465188,3.112703,0.03122768,12.47261,0.0006329389,1.074608,9.654403e-07,0.2465178,0.6735185,0.0,0.05008561,0.4010896,0.2465178,0.7094911,1.627021,0.3034277
25.0,1.404182,0.6435886,4.86902,0.04803529,12.47261,0.0009736037,1.403208,1.485075e-06,0.6435871,0.3560789,0.0,0.1307591,1.047129,0.6435871,1.852277,1.627021,0.7921625
25.0,1.755454,0.3873556,4.805562,0.04633445,12.47261,0.0009391301,1.754515,1.432485e-06,0.3873542,1.124282,0.0,0.07869966,0.6302332,0.3873542,1.114825,1.627021,0.4767769
25.0,0.9145649,0.440395,8.273999,0.1229646,12.47261,0.002492309,0.9120726,3.801562e-06,0.4403912,0.1955471,0.0,0.08947532,0.7165255,0.4403912,1.267469,1.627021,0.5420578
25.0,0.6156862,0.2057547,7.476559,0.1192618,12.47261,0.002417263,0.6132689,3.687166e-06,0.205751,0.2785078,0.0,0.04180292,0.3347611,0.205751,0.5921621,1.627021,0.2532497
25.0,1.737653,0.6886189,5.297683,0.04873708,12.47261,0.0009878278,1.736665,1.506768e-06,0.6886174,0.6162705,0.0,0.139908,1.120395,0.6886174,1.981877,1.627021,0.8475882
25.0,1.546209,0.6053984,7.006441,0.08493595,12.47261,0.001721526,1.544487,2.625912e-06,0.6053958,0.5594961,0.0,0.1229997,0.9849914,0.6053958,1.74236,1.627021,0.7451545
25.0,1.187559,0.5421721,8.03796,0.1114716,12.47261,0.002259364,1.1853,3.446296e-06,0.5421687,0.3031801,0.0,0.1101537,0.8821195,0.5421687,1.56039,1.627021,0.6673311
25.0,1.048398,0.3993847,3.894008,0.04236933,12.47261,0.000858763,1.047539,1.309909e-06,0.3993834,0.3977343,0.0,0.08114366,0.649805,0.3993834,1.149446,1.627021,0.4915831
25.0,1.778095,0.4771951,3.143007,0.01386914,12.47261,0.0002811065,1.777814,4.287842e-07,0.4771947,1.001408,0.0,0.09695276,0.7764055,0.4771947,1.373391,1.62702,0.5873575
25.0,1.343538,0.5028854,6.100521,0.07455114,12.47261,0.001511041,1.342027,2.304849e-06,0.5028831,0.5238258,0.0,0.1021719,0.8182011,0.5028831,1.447324,1.627021,0.6189762
25.0,1.578165,0.645817,5.929616,0.06399761,12.47261,0.001297135,1.576868,1.97847e-06,0.645815,0.5261136,0.0,0.1312118,1.050754,0.645815,1.858689,1.627021,0.7949047
25.0,0.3946242,0.2044405,3.047857,0.04329951,12.47261,0.0008776165,0.3937466,1.338661e-06,0.2044392,0.06111987,0.0,0.04153638,0.3326267,0.2044392,0.5883865,1.627021,0.251635
25.0,1.326864,0.2607855,5.217765,0.06437934,12.47261,0.001304878,1.325559,1.990457e-06,0.2607835,0.901259,0.0,0.052984,0.4243001,0.2607835,0.7505485,1.627021,0.3209867
25.0,1.575875,0.5305288,4.097778,0.03355993,12.47261,0.0006802096,1.575195,1.037549e-06,0.5305278,0.7120152,0.0,0.1077886,0.8631796,0.5305278,1.526886,1.627021,0.6530028
25.0,1.226909,0.3585456,6.613802,0.08918887,12.47261,0.001807727,1.225101,2.757386e-06,0.3585428,0.6417447,0.0,0.07284599,0.5833566,0.3585428,1.031905,1.627021,0.4413143
25.0,1.268842,0.4265476,2.871825,0.01931316,12.47261,0.0003914487,1.268451,5.970927e-07,0.426547,0.5744498,0.0,0.08666256,0.6940007,0.426547,1.227624,1.62702,0.5250176
25.0,1.378137,0.2476495,6.497129,0.08685605,12.47261,0.001760428,1.376377,2.685268e-06,0.2476468,0.9734501,0.0,0.05031499,0.4029265,0.2476468,0.7127404,1.627021,0.3048174
25.0,1.429506,0.2389518,5.70861,0.07188378,12.47261,0.001456938,1.428049,2.222377e-06,0.2389496,1.039273,0.0,0.04854795,0.3887759,0.2389496,0.6877093,1.627021,0.2941123
25.0,1.696691,0.3616956,7.320563,0.09339765,12.47261,0.001893071,1.694798,2.887518e-06,0.3616927,1.106316,0.0,0.07348596,0.5884815,0.3616927,1.04097,1.627021,0.4451913
25.0,1.685031,0.5900266,3.400226,0.01764608,12.47261,0.0003576595,1.684673,5.45552e-07,0.5900261,0.7246889,0.0,0.119877,0.9599845,0.5900261,1.698126,1.62702,0.7262366
25.0,1.396185,0.5515614,4.423924,0.04222035,12.47261,0.0008557441,1.395329,1.305296e-06,0.5515601,0.4979296,0.0,0.1120618,0.8973997,0.5515601,1.587419,1.627021,0.6788906
25.0,1.184225,0.6908742,3.541592,0.02696545,12.47261,0.0005465491,1.183678,8.336739e-07,0.6908734,0.05961331,0.0,0.1403664,1.124065,0.6908734,1.988369,1.627021,0.850365
25.0,0.9045744,0.4638066,8.119219,0.1198206,12.47261,0.002428587,0.9021458,3.70442e-06,0.4638029,0.147529,0.0,0.09423192,0.7546168,0.4638029,1.334849,1.627021,0.5708742
25.0,0.7023181,0.2733878,7.098247,0.1093366,12.47261,0.002216091,0.700102,3.380295e-06,0.2733844,0.2552999,0.0,0.05554416,0.4448021,0.2733844,0.7868146,1.627021,0.3364966
25.0,0.66644,0.2155214,6.183534,0.09477188,12.47261,0.001920886,0.6645191,2.929993e-06,0.2155185,0.3138661,0.0,0.04378739,0.350653,0.2155185,0.6202734,1.627021,0.265272
25.0,1.389797,0.5276358,3.916738,0.03371629,12.47261,0.0006833787,1.389114,1.042381e-06,0.5276348,0.530641,0.0,0.1072008,0.8584726,0.5276348,1.51856,1.627021,0.6494419
25.0,0.5103846,0.3030686,8.289241,0.1336423,12.47261,0.002708732,0.5076759,4.1318e-06,0.3030645,0.01458375,0.0,0.06157432,0.4930921,0.3030645,0.8722353,1.627021,0.3730285
25.0,0.9572451,0.220222,7.548492,0.1140654,12.47261,0.002311938,0.9549332,3.526484e-06,0.2202185,0.5966332,0.0,0.04474231,0.3583,0.2202185,0.6338002,1.627021,0.271057
25.0,1.640986,0.664926,6.800111,0.07815283,12.47261,0.00158404,1.639402,2.416176e-06,0.6649236,0.5575577,0.0,0.1350941,1.081844,0.6649236,1.913685,1.62702,0.8184246
25.0,1.182691,0.6487093,2.960274,0.01744695,12.47261,0.0003536231,1.182337,5.393944e-07,0.6487088,0.1268749,0.0,0.1317997,1.055462,0.6487088,1.867017,1.62702,0.7984665
25.0,1.627522,0.4716344,7.066979,0.08758303,12.47261,0.001775177,1.625747,2.707777e-06,0.4716317,0.8583924,0.0,0.09582252,0.7673545,0.4716317,1.357381,1.627021,0.5805103
25.0,1.361933,0.5296522,3.520474,0.02701724,12.47261,0.0005475988,1.361385,8.352736e-07,0.5296514,0.4996318,0.0,0.1076105,0.8617536,0.5296514,1.524364,1.627021,0.6519241
25.0,1.308627,0.3419554,5.885659,0.07493723,12.47261,0.001518866,1.307108,2.316789e-06,0.3419531,0.7507434,0.0,0.06947541,0.5563647,0.3419531,0.9841587,1.627021,0.4208947
25.0,0.7269422,0.369575,3.91937,0.04930655,12.47261,0.0009993703,0.7259428,1.524384e-06,0.3695735,0.1246392,0.0,0.07508711,0.6013036,0.3695735,1.063652,1.627021,0.4548914
25.0,1.72943,0.4298112,3.001073,0.01325526,12.47261,0.000268664,1.729161,4.098044e-07,0.4298108,1.02985,0.0,0.08732567,0.6993109,0.4298108,1.237018,1.62702,0.5290348
25.0,1.266592,0.2593292,3.858417,0.0409503,12.47261,0.0008300119,1.265762,1.266034e-06,0.2593279,0.8438301,0.0,0.05268827,0.4219319,0.2593279,0.7463593,1.627021,0.3191951
25.0,1.599759,0.5281419,4.121538,0.03361162,12.47261,0.0006812577,1.599078,1.039156e-06,0.5281409,0.7397817,0.0,0.1073036,0.859296,0.5281409,1.520017,1.627021,0.6500649
25.0,1.134097,0.3658286,8.323673,0.1215816,12.47261,0.002464286,1.131633,3.758858e-06,0.3658248,0.5364281,0.0,0.0743255,0.5952046,0.3658248,1.052863,1.627021,0.4502774
25.0,1.532828,0.6111671,6.552982,0.07685758,12.47261,0.001557789,1.53127,2.376161e-06,0.6111647,0.5368926,0.0,0.1241718,0.9943776,0.6111647,1.758964,1.627021,0.7522552
25.0,1.762076,0.2355808,4.129851,0.03744043,12.47261,0.0007588616,1.761317,1.157519e-06,0.2355796,1.378024,0.0,0.04786327,0.3832929,0.2355796,0.6780104,1.627021,0.2899644
25.0,0.9212112,0.5174907,7.145989,0.1007302,12.47261,0.002041652,0.9191695,3.114188e-06,0.5174876,0.07720661,0.0,0.1051392,0.8419629,0.5174876,1.489356,1.627021,0.6369522
25.0,0.6685257,0.3360459,3.535922,0.04419389,12.47261,0.0008957441,0.66763,1.366309e-06,0.3360445,0.1208786,0.0,0.06827496,0.5467514,0.3360445,0.9671536,1.627021,0.4136221
25.0,1.244367,0.2674288,4.234056,0.04795292,12.47261,0.0009719341,1.243395,1.482517e-06,0.2674273,0.8082853,0.0,0.05433384,0.4351097,0.2674273,0.7696697,1.627021,0.3291643
25.0,1.725213,0.4118294,4.072936,0.03309608,12.47261,0.000670808,1.724542,1.023213e-06,0.4118284,1.054489,0.0,0.08367214,0.6700532,0.4118284,1.185263,1.627021,0.5069011
25.0,0.8779774,0.3142622,5.964071,0.08475682,12.47261,0.001717895,0.8762595,2.620367e-06,0.3142596,0.3649527,0.0,0.06384886,0.5113068,0.3142596,0.9044554,1.627021,0.386808
