T(C),b(CaO),b(SiO2),b(H2O),Vol(aq),pH,nCa(aq),nCa(s),nSi(aq),nSi(s_reac),nPortlandite,nAmor-Sl,mCSHQ,nCa(CSHQ),nSi(CSHQ),nH2O(CSHQ),C/S(CSHQ),nGelPW(CSH)
25.0,1.376997,0.5142077,6.897251,0.08808035,12.47261,0.00178526,1.375212,2.723122e-06,0.514205,0.5385897,0.0,0.1044722,0.8366221,0.514205,1.479909,1.627021,0.6329118
25.0,1.371021,0.5195653,5.011521,0.05401005,12.47261,0.001094703,1.369926,1.669807e-06,0.5195636,0.5245856,0.0,0.105561,0.8453407,0.5195636,1.495331,1.627021,0.6395076
25.0,1.390637,0.3426112,7.789843,0.1078317,12.47261,0.00218559,1.388451,3.333762e-06,0.3426079,0.8310214,0.0,0.06960845,0.55743,0.3426079,0.9860432,1.627021,0.4217006
25.0,0.8634771,0.3485499,3.459735,0.03901448,12.47261,0.0007907653,0.8626863,1.206189e-06,0.3485487,0.2955905,0.0,0.07081546,0.5670959,0.3485487,1.003141,1.627021,0.4290129
25.0,1.039844,0.5650023,5.681721,0.07106879,12.47261,0.001440459,1.038404,2.19718e-06,0.5650001,0.1191368,0.0,0.1147924,0.9192668,0.5650001,1.6261,1.627021,0.6954333
25.0,0.8193156,0.4691776,6.13749,0.08544812,12.47261,0.001731906,0.8175837,2.641774e-06,0.469175,0.0542264,0.0,0.09532338,0.7633573,0.469175,1.35031,1.627021,0.5774864
25.0,1.792632,0.6333826,5.036224,0.04427007,12.47261,0.0008972883,1.791735,1.368673e-06,0.6333812,0.7612104,0.0,0.1286856,1.030524,0.6333812,1.822904,1.627021,0.7796005
25.0,0.543501,0.2046262,5.250026,0.08037877,12.47261,0.001629157,0.5418718,2.485017e-06,0.2046237,0.2089449,0.0,0.04157388,0.332927,0.2046237,0.5889177,1.627021,0.2518621
25.0,1.362918,0.4326221,4.502581,0.04692909,12.47261,0.0009511826,1.361967,1.45088e-06,0.4326206,0.6580841,0.0,0.08789655,0.7038827,0.4326206,1.245105,1.627021,0.5324933
25.0,0.8708511,0.3413007,7.908936,0.1193998,12.47261,0.002420055,0.868431,3.691409e-06,0.341297,0.3131339,0.0,0.06934211,0.5552972,0.341297,0.9822704,1.62702,0.4200871
25.0,1.604452,0.4791287,4.96878,0.04993588,12.47261,0.001012126,1.60344,1.543847e-06,0.4791272,0.8238902,0.0,0.09734539,0.7795497,0.4791272,1.378953,1.627021,0.5897361
25.0,1.495613,0.5759516,7.628824,0.0977556,12.47261,0.00198136,1.493632,3.022252e-06,0.5759486,0.5565515,0.0,0.1170168,0.9370802,0.5759486,1.65761,1.627021,0.7089093
25.0,0.7768302,0.3414388,7.758098,0.1183705,12.47261,0.002399195,0.774431,3.659585e-06,0.3414351,0.218909,0.0,0.06937018,0.555522,0.3414351,0.9826681,1.627021,0.4202572
25.0,0.8670343,0.3777667,4.334696,0.05409233,12.47261,0.001096371,0.8659379,1.67234e-06,0.377765,0.2513065,0.0,0.07675141,0.6146315,0.377765,1.087227,1.627021,0.464974
25.0,1.641925,0.3793599,7.418447,0.09575547,12.47261,0.001940821,1.639984,2.960412e-06,0.3793569,1.022763,0.0,0.07707484,0.6172215,0.3793569,1.091809,1.627021,0.4669334
25.0,1.273152,0.3064162,2.836919,0.02131918,12.47261,0.0004321077,1.27272,6.591131e-07,0.3064155,0.7741755,0.0,0.06225516,0.4985444,0.3064155,0.8818798,1.627021,0.3771531
25.0,1.740492,0.5262396,5.199075,0.05057373,12.47261,0.001025054,1.739467,1.563555e-06,0.526238,0.8832669,0.0,0.106917,0.8562001,0.526238,1.51454,1.627021,0.6477228
25.0,1.743608,0.2413858,2.952472,0.01637877,12.47261,0.0003319727,1.743276,5.063711e-07,0.2413853,1.350537,0.0,0.04904282,0.3927388,0.2413853,0.6947194,1.62702,0.2971103
25.0,1.56334,0.4971179,6.195135,0.0724205,12.47261,0.001467855,1.561872,2.238968e-06,0.4971157,0.7530548,0.0,0.1010002,0.8088174,0.4971157,1.430725,1.627021,0.6118774
25.0,1.629902,0.3388828,3.494082,0.02601122,12.47261,0.0005272084,1.629375,8.041694e-07,0.338882,1.078007,0.0,0.06885145,0.551368,0.338882,0.97532,1.627021,0.4171146
25.0,0.7673288,0.3918517,8.21446,0.1256452,12.47261,0.002546643,0.7647822,3.884556e-06,0.3918478,0.1272377,0.0,0.07961264,0.6375444,0.3918478,1.127758,1.627021,0.4823079
25.0,1.779265,0.4805725,7.522742,0.09287183,12.47261,0.001882372,1.777383,2.871255e-06,0.4805696,0.995486,0.0,0.09763846,0.7818966,0.4805696,1.383104,1.62702,0.5915116
25.0,1.432734,0.4712512,4.608843,0.04671453,12.47261,0.0009468338,1.431787,1.444236e-06,0.4712498,0.6650541,0.0,0.09574492,0.766733,0.4712498,1.356281,1.627021,0.5800402
25.0,1.280708,0.2439188,4.390923,0.05066086,12.47261,0.001026835,1.279681,1.566252e-06,0.2439172,0.8828228,0.0,0.04955724,0.3968583,0.2439172,0.7020064,1.627021,0.3002268
25.0,1.77396,0.4162659,2.80593,0.009232706,12.47261,0.0001871325,1.773773,2.8544e-07,0.4162656,1.0965,0.0,0.08457366,0.6772727,0.4162656,1.198034,1.62702,0.5123626
25.0,0.816966,0.2025568,3.095754,0.03657943,12.47261,0.0007414105,0.8162246,1.130909e-06,0.2025557,0.4866624,0.0,0.04115371,0.3295622,0.2025557,0.5829657,1.627021,0.2493167
25.0,1.229008,0.289278,5.06986,0.06283166,12.47261,0.001273536,1.227734,1.942525e-06,0.2892761,0.7570764,0.0,0.0587729,0.4706581,0.2892761,0.8325515,1.627021,0.3560569
25.0,0.8485107,0.381696,2.935974,0.0290765,12.47261,0.0005893369,0.8479214,8.989379e-07,0.3816951,0.2268956,0.0,0.07754989,0.6210258,0.3816951,1.098538,1.627021,0.4698114
25.0,1.566842,0.2118639,5.19242,0.06069282,12.47261,0.001230122,1.565612,1.876397e-06,0.211862,1.220908,0.0,0.0430445,0.3447039,0.211862,0.6097499,1.627021,0.2607715
25.0,1.000858,0.2771914,7.393823,0.1091972,12.47261,0.002213262,0.9986447,3.375982e-06,0.277188,0.5476541,0.0,0.05631694,0.4509906,0.277188,0.7977615,1.627021,0.3411783
25.0,1.607022,0.6137862,4.622081,0.04058542,12.47261,0.0008226059,1.606199,1.254748e-06,0.6137849,0.6075587,0.0,0.1247041,0.9986407,0.6137849,1.766505,1.627021,0.7554803
25.0,0.9977611,0.4052036,7.101549,0.1010821,12.47261,0.002048786,0.9957123,3.125144e-06,0.4052005,0.3364428,0.0,0.08232553,0.6592695,0.4052005,1.166188,1.627021,0.4987431
25.0,1.695877,0.5762397,4.553343,0.03858756,12.47261,0.0007821121,1.695095,1.192986e-06,0.5762385,0.757543,0.0,0.1170757,0.9375519,0.5762385,1.658444,1.627021,0.7092661
25.0,1.184289,0.2404677,6.929173,0.09832224,12.47261,0.001992864,1.182296,3.039768e-06,0.2404647,0.7910552,0.0,0.04885577,0.391241,0.2404647,0.6920698,1.627021,0.2959772
25.0,1.504239,0.3968932,6.627419,0.08355963,12.47261,0.001693613,1.502545,2.583356e-06,0.3968906,0.8567962,0.0,0.0806372,0.6457492,0.3968906,1.142272,1.627021,0.4885148
25.0,1.341353,0.4696619,5.737546,0.06878575,12.47261,0.001394185,1.339959,2.126599e-06,0.4696598,0.5758127,0.0,0.09542188,0.7641461,0.4696598,1.351705,1.627021,0.5780831
25.0,0.5138559,0.2308743,7.780462,0.126022,12.47261,0.002554275,0.5113016,3.895949e-06,0.2308704,0.1356707,0.0,0.04690648,0.3756309,0.2308704,0.664457,1.627021,0.284168
25.0,1.653635,0.6744271,3.68033,0.02136495,12.47261,0.0004330354,1.653202,6.605265e-07,0.6744264,0.5558963,0.0,0.1370248,1.097306,0.6744264,1.941034,1.627021,0.8301212
25.0,1.031908,0.5767951,4.046976,0.04142137,12.47261,0.0008395493,1.031068,1.280598e-06,0.5767938,0.09261307,0.0,0.1171886,0.9384554,0.5767938,1.660043,1.627021,0.7099496
25.0,0.6431682,0.3671686,3.008744,0.03442759,12.47261,0.0006977955,0.6424704,1.064371e-06,0.3671675,0.04508129,0.0,0.07459829,0.5973891,0.3671675,1.056727,1.627021,0.45193
25.0,0.6051392,0.2322875,4.049775,0.05696346,12.47261,0.001154564,0.6039846,1.761107e-06,0.2322857,0.226051,0.0,0.04719404,0.3779337,0.2322857,0.6685304,1.627021,0.2859101
25.0,0.3744147,0.20915,7.815704,0.1296677,12.47261,0.002628173,0.3717865,4.008897e-06,0.209146,0.0315017,0.0,0.04249268,0.3402848,0.209146,0.601933,1.627021,0.2574284
25.0,1.705602,0.494385,2.979331,0.01183394,12.47261,0.0002398559,1.705362,3.658618e-07,0.4943846,0.9009882,0.0,0.1004453,0.8043739,0.4943846,1.422865,1.62702,0.6085158
25.0,0.9018842,0.3333521,7.824441,0.1174929,12.47261,0.002381406,0.8995028,3.632454e-06,0.3333485,0.357138,0.0,0.06772719,0.5423648,0.3333485,0.9593942,1.627021,0.4103037
25.0,1.109669,0.6159117,8.028074,0.1110337,12.47261,0.002250488,1.107419,3.432778e-06,0.6159083,0.1053232,0.0,0.1251355,1.002095,0.6159083,1.772616,1.62702,0.7580938
25.0,1.51915,0.4874391,7.392075,0.09505458,12.47261,0.001926615,1.517223,2.938739e-06,0.4874362,0.7241547,0.0,0.09903355,0.7930686,0.4874362,1.402867,1.627021,0.5999633
25.0,1.379236,0.4607292,5.729625,0.06816034,12.47261,0.001381508,1.377854,2.107244e-06,0.4607271,0.628242,0.0,0.09360701,0.7496124,0.4607271,1.325997,1.627021,0.5670883
25.0,1.138017,0.5270564,4.385815,0.04674839,12.47261,0.0009475202,1.137069,1.445284e-06,0.527055,0.2795402,0.0,0.107083,0.8575292,0.527055,1.516892,1.627021,0.6487283
25.0,1.698584,0.6632013,7.45591,0.08899559,12.47261,0.00180381,1.69678,2.751474e-06,0.6631985,0.6177425,0.0,0.1347436,1.079038,0.6631985,1.90872,1.627021,0.8163013
25.0,1.00563,0.3407256,5.763707,0.07823477,12.47261,0.001585703,1.004044,2.418734e-06,0.3407232,0.4496807,0.0,0.06922553,0.5543636,0.3407232,0.980619,1.627021,0.4193809
25.0,0.9510258,0.5743805,3.487139,0.03282578,12.47261,0.0006653299,0.9503605,1.014866e-06,0.5743795,0.01583326,0.0,0.116698,0.9345272,0.5743795,1.653094,1.627021,0.7069779
25.0,1.439259,0.2119187,4.043234,0.04224094,12.47261,0.0008561605,1.438403,1.305935e-06,0.2119174,1.093609,0.0,0.04305575,0.3447939,0.2119174,0.6099093,1.627021,0.2608396
25.0,1.757229,0.4053492,5.517056,0.05874577,12.47261,0.001190689,1.756038,1.816205e-06,0.4053474,1.09653,0.0,0.08235538,0.6595085,0.4053474,1.166611,1.62702,0.4989239
25.0,1.255034,0.2520443,4.475188,0.05246283,12.47261,0.001063309,1.253971,1.62195e-06,0.2520427,0.8438921,0.0,0.0512081,0.4100786,0.2520427,0.7253919,1.627021,0.310228
25.0,0.6156862,0.2057547,7.476559,0.1192618,12.47261,0.002417263,0.6132689,3.687166e-06,0.205751,0.2785078,0.0,0.04180292,0.3347611,0.205751,0.5921621,1.627021,0.2532497
25.0,1.558046,0.5361665,5.978375,0.06771904,12.47261,0.001372564,1.556673,2.093642e-06,0.5361644,0.6843229,0.0,0.1089338,0.8723505,0.5361644,1.543109,1.627021,0.6599407
25.0,1.37733,0.4304868,7.214709,0.0956994,12.47261,0.001939692,1.37539,2.958623e-06,0.4304838,0.6749842,0.0,0.08746242,0.7004061,0.4304838,1.238955,1.627021,0.5298633
25.0,1.258409,0.5081668,5.752128,0.06967713,12.47261,0.001412252,1.256997,2.154178e-06,0.5081646,0.4302024,0.0,0.103245,0.8267943,0.5081646,1.462524,1.627021,0.6254771
25.0,0.8762125,0.3170436,3.856019,0.04665343,12.47261,0.0009455959,0.8752669,1.442353e-06,0.3170422,0.3594328,0.0,0.0644142,0.5158341,0.3170422,0.9124638,1.627021,0.390233
25.0,1.3206,0.5748594,5.603649,0.06436545,12.47261,0.001304592,1.319295,1.989944e-06,0.5748574,0.3839906,0.0,0.1167951,0.9353048,0.5748574,1.654469,1.627021,0.7075662
25.0,1.572362,0.5647833,3.547299,0.0229075,12.47261,0.0004643005,1.571898,7.082163e-07,0.5647826,0.6529848,0.0,0.1147482,0.9189129,0.5647826,1.625474,1.627021,0.6951655
25.0,0.9572451,0.220222,7.548492,0.1140654,12.47261,0.002311938,0.9549332,3.526484e-06,0.2202185,0.5966332,0.0,0.04474231,0.3583,0.2202185,0.6338002,1.627021,0.271057
25.0,0.8858663,0.2186233,5.503543,0.07845788,12.47261,0.001590225,0.8842761,2.425631e-06,0.2186209,0.5285754,0.0,0.04441772,0.3557007,0.2186209,0.6292022,1.627021,0.2690906
25.0,1.432079,0.6362193,7.571251,0.09650155,12.47261,0.001955943,1.430123,2.983476e-06,0.6362163,0.394986,0.0,0.1292616,1.035137,0.6362163,1.831064,1.627021,0.7830901
25.0,0.9719321,0.2022914,6.453128,0.09442245,12.47261,0.001913775,0.9700183,2.919195e-06,0.2022885,0.6408908,0.0,0.04109943,0.3291275,0.2022885,0.5821967,1.62702,0.2489878
25.0,1.42415,0.4136624,5.535112,0.06489962,12.47261,0.001315418,1.422835,2.00647e-06,0.4136604,0.7498006,0.0,0.08404435,0.673034,0.4136604,1.190536,1.627021,0.509156
25.0,1.676684,0.2481813,5.08629,0.0559717,12.47261,0.00113446,1.67555,1.730441e-06,0.2481796,1.271756,0.0,0.05042323,0.4037933,0.2481796,0.7142737,1.627021,0.3054731
25.0,0.8125503,0.3408442,4.033696,0.05047436,12.47261,0.00102304,0.8115273,1.560477e-06,0.3408426,0.2569693,0.0,0.0692498,0.554558,0.3408426,0.9809628,1.627021,0.4195279
25.0,0.8236463,0.4322836,4.828866,0.06256913,12.47261,0.001268183,0.8223781,1.934414e-06,0.4322817,0.119047,0.0,0.08782768,0.7033311,0.4322817,1.244129,1.627021,0.5320761
25.0,1.727912,0.5737363,5.568884,0.05640671,12.47261,0.00114328,1.726769,1.743889e-06,0.5737346,0.7932908,0.0,0.116567,0.9334779,0.5737346,1.651238,1.627021,0.7061841
25.0,1.563817,0.3905622,7.396099,0.09650942,12.47261,0.001956103,1.561861,2.983712e-06,0.3905592,0.926413,0.0,0.07935083,0.6354479,0.3905592,1.12405,1.627021,0.4807218
25.0,1.762855,0.2675428,5.942655,0.06944432,12.47261,0.001407547,1.761447,2.146967e-06,0.2675407,1.326153,0.0,0.05435686,0.4352941,0.2675407,0.7699959,1.627021,0.3293038
25.0,1.33045,0.3662842,4.704286,0.05265723,12.47261,0.001067284,1.329383,1.627967e-06,0.3662826,0.7334334,0.0,0.07441849,0.5959493,0.3662826,1.05418,1.627021,0.4508408
25.0,1.315813,0.6791803,4.459736,0.04143524,12.47261,0.0008398304,1.314973,1.281024e-06,0.679179,0.209935,0.0,0.1379904,1.105038,0.679179,1.954712,1.627021,0.835971
25.0,1.542101,0.6820948,8.264862,0.1060049,12.47261,0.002148564,1.539952,3.27737e-06,0.6820915,0.4301755,0.0,0.1385821,1.109777,0.6820915,1.963095,1.627021,0.8395558
25.0,1.616912,0.4634962,6.52117,0.07810096,12.47261,0.001582999,1.615329,2.414599e-06,0.4634938,0.8612151,0.0,0.09416913,0.754114,0.4634938,1.333959,1.627021,0.5704937
25.0,0.4955564,0.2776161,3.758494,0.05265774,12.47261,0.001067294,0.4944891,1.627981e-06,0.2776145,0.04280466,0.0,0.05640358,0.4516844,0.2776145,0.7989889,1.627021,0.3417032
25.0,1.473255,0.2146052,7.683733,0.1073154,12.47261,0.002175179,1.47108,3.317806e-06,0.2146019,1.121918,0.0,0.04360117,0.3491617,0.2146019,0.6176354,1.627021,0.2641438
25.0,1.191282,0.2601875,5.79402,0.07724897,12.47261,0.001565723,1.189716,2.38824e-06,0.2601851,0.7663898,0.0,0.05286242,0.4233265,0.2601851,0.7488262,1.62702,0.3202502
25.0,1.245058,0.2753949,5.144253,0.06419904,12.47261,0.00130119,1.243757,1.984796e-06,0.2753929,0.7956869,0.0,0.05595222,0.4480699,0.2753929,0.7925951,1.62702,0.3389688
25.0,1.398305,0.4479202,5.167447,0.05795214,12.47261,0.001174603,1.39713,1.79167e-06,0.4479184,0.6683579,0.0,0.09100464,0.7287725,0.4479184,1.289132,1.627021,0.5513227
25.0,0.9401755,0.2511867,5.529799,0.07721547,12.47261,0.00156504,0.9386105,2.38735e-06,0.2511843,0.5299284,0.0,0.05103371,0.408682,0.2511843,0.7229215,1.627021,0.3091715
25.0,0.842815,0.3760606,6.965382,0.1020797,12.47261,0.002069005,0.840746,3.155927e-06,0.3760574,0.2288928,0.0,0.07640448,0.6118532,0.3760574,1.082313,1.627021,0.4628722
25.0,0.9784466,0.3313939,7.226493,0.1053552,12.47261,0.00213538,0.9763112,3.257199e-06,0.3313906,0.4371319,0.0,0.06732941,0.5391793,0.3313906,0.9537594,1.62702,0.4078938
25.0,1.164882,0.5037562,6.461104,0.08427038,12.47261,0.001708035,1.163174,2.605323e-06,0.5037536,0.3435565,0.0,0.1023488,0.8196174,0.5037536,1.449829,1.627021,0.6200477
25.0,1.383687,0.611209,6.844889,0.08482219,12.47261,0.00171922,1.381968,2.6224e-06,0.6112064,0.3875224,0.0,0.1241802,0.9944453,0.6112064,1.759084,1.627021,0.7523065
25.0,1.459699,0.5789814,4.296884,0.03815933,12.47261,0.0007734325,1.458926,1.179751e-06,0.5789802,0.5169129,0.0,0.1176328,0.9420127,0.5789802,1.666335,1.627021,0.7126408
25.0,0.6651533,0.3220744,3.018573,0.0352269,12.47261,0.0007139966,0.6644393,1.08909e-06,0.3220733,0.1404194,0.0,0.06543639,0.5240199,0.3220733,0.9269437,1.627021,0.3964256
25.0,0.9149886,0.3949978,5.769364,0.07874772,12.47261,0.001596099,0.9133925,2.434584e-06,0.3949954,0.2707269,0.0,0.08025214,0.6426656,0.3949954,1.136817,1.627021,0.4861821
25.0,1.410252,0.5890653,2.793261,0.01166837,12.47261,0.0002365,1.410016,3.607437e-07,0.5890649,0.4515948,0.0,0.1196817,0.9584207,0.5890649,1.695359,1.62702,0.7250536
25.0,1.539896,0.2704085,3.803299,0.03476851,12.47261,0.0007047058,1.539191,1.074916e-06,0.2704074,1.099233,0.0,0.05493931,0.4399584,0.2704074,0.7782466,1.627021,0.3328324
25.0,0.8911787,0.2438306,7.781422,0.118932,12.47261,0.002410601,0.8887681,3.676943e-06,0.2438269,0.4920567,0.0,0.04953889,0.3967114,0.2438269,0.7017466,1.627021,0.3001156
25.0,0.9607165,0.4172566,7.720657,0.1126602,12.47261,0.002283455,0.958433,3.483015e-06,0.4172531,0.2795536,0.0,0.0847743,0.6788794,0.4172531,1.200876,1.627021,0.5135781
25.0,1.180277,0.398702,4.450318,0.05005019,12.47261,0.001014442,1.179263,1.547367e-06,0.3987005,0.5305687,0.0,0.08100491,0.6486938,0.3987005,1.147481,1.62702,0.4907425
25.0,0.9423665,0.5651783,3.906776,0.04076893,12.47261,0.000826325,0.9415402,1.260418e-06,0.565177,0.02198553,0.0,0.1148283,0.9195546,0.565177,1.626609,1.627021,0.6956511
25.0,1.014975,0.3985612,8.031543,0.1177175,12.47261,0.002385965,1.012589,3.639746e-06,0.3985576,0.3641277,0.0,0.08097588,0.6484613,0.3985576,1.147069,1.627021,0.4905666
25.0,1.125185,0.3049892,4.267334,0.04985777,12.47261,0.001010538,1.124174,1.541419e-06,0.3049877,0.6279533,0.0,0.06196506,0.4962212,0.3049877,0.8777704,1.627021,0.3753956
25.0,1.236068,0.3601053,6.36704,0.08453156,12.47261,0.001713303,1.234355,2.613407e-06,0.3601027,0.6484603,0.0,0.07316291,0.5858944,0.3601027,1.036394,1.62702,0.4432342
25.0,0.9020701,0.2326876,8.137642,0.1254206,12.47261,0.002542095,0.899528,3.877546e-06,0.2326837,0.5209468,0.0,0.0472749,0.3785812,0.2326837,0.6696759,1.627021,0.2864
25.0,1.082919,0.6397377,4.31823,0.04397694,12.47261,0.000891347,1.082028,1.35961e-06,0.6397363,0.04116349,0.0,0.1299767,1.040864,0.6397363,1.841194,1.627021,0.7874227
25.0,1.428025,0.6146325,3.484559,0.02325488,12.47261,0.0004713415,1.427554,7.189562e-07,0.6146318,0.4275351,0.0,0.1248762,1.000019,0.6146318,1.768942,1.627021,0.7565227
25.0,0.6517797,0.3640008,7.383221,0.1133488,12.47261,0.002297412,0.6494823,3.504304e-06,0.3639973,0.05725121,0.0,0.07395419,0.5922311,0.3639973,1.047603,1.627021,0.4480279
25.0,0.9547719,0.3050915,6.864451,0.09983838,12.47261,0.002023576,0.9527483,3.086647e-06,0.3050884,0.4563632,0.0,0.06198553,0.4963851,0.3050884,0.8780603,1.627021,0.3755196
25.0,1.003967,0.3692934,5.382719,0.07073851,12.47261,0.001433764,1.002533,2.18695e-06,0.3692912,0.4016888,0.0,0.07502976,0.6008444,0.3692912,1.062839,1.627021,0.454544
25.0,1.26791,0.5933225,2.883704,0.01577638,12.47261,0.0003197633,1.26759,4.877466e-07,0.593322,0.3022432,0.0,0.1205466,0.9653471,0.593322,1.707611,1.62702,0.7302934
25.0,1.009221,0.4972147,6.927453,0.09565197,12.47261,0.001938724,1.007282,2.95723e-06,0.4972117,0.1983086,0.0,0.1010197,0.8089737,0.4972117,1.431001,1.627021,0.6119956
25.0,1.616164,0.205559,4.456057,0.04664542,12.47261,0.0009454326,1.615219,1.442099e-06,0.2055576,1.280772,0.0,0.04176361,0.3344464,0.2055576,0.5916053,1.627021,0.2530116
25.0,0.5464418,0.317124,7.123769,0.1116246,12.47261,0.002262465,0.5441793,3.450991e-06,0.3171205,0.02821767,0.0,0.06443013,0.5159617,0.3171205,0.9126894,1.627021,0.3903295
25.0,1.193693,0.5614427,7.836004,0.107278,12.47261,0.002174365,1.191519,3.316606e-06,0.5614394,0.2780452,0.0,0.114069,0.9134734,0.5614394,1.615852,1.627021,0.6910505
25.0,0.844911,0.4784101,7.799485,0.1147937,12.47261,0.002326698,0.8425843,3.549006e-06,0.4784066,0.06420701,0.0,0.09719898,0.7783773,0.4784066,1.376879,1.627021,0.5888492
25.0,1.170492,0.5465878,3.846601,0.03598213,12.47261,0.0007293039,1.169763,1.112433e-06,0.5465867,0.2804549,0.0,0.1110513,0.8893078,0.5465867,1.573105,1.627021,0.672769
25.0,1.1581,0.6596239,4.383472,0.04334812,12.47261,0.0008786001,1.157221,1.340119e-06,0.6596226,0.08400195,0.0,0.1340171,1.073219,0.6596226,1.898428,1.627021,0.8118998
25.0,0.9495803,0.2265676,7.975063,0.1217645,12.47261,0.002467973,0.9471123,3.764512e-06,0.2265638,0.5784883,0.0,0.04603151,0.368624,0.2265638,0.6520625,1.627021,0.2788673
25.0,1.615266,0.5154815,3.179205,0.01659861,12.47261,0.0003364286,1.61493,5.131694e-07,0.515481,0.7762314,0.0,0.1047315,0.8386981,0.515481,1.483581,1.627021,0.6344824
25.0,1.176883,0.4724368,8.257241,0.1172004,12.47261,0.002375485,1.174508,3.623416e-06,0.4724332,0.405849,0.0,0.09598536,0.7686585,0.4724332,1.359687,1.627021,0.5814968
25.0,0.6960989,0.3071199,8.265944,0.129776,12.47261,0.002630358,0.6934685,4.012109e-06,0.3071159,0.1937847,0.0,0.06239746,0.4996839,0.3071159,0.8838955,1.627021,0.3780152
25.0,0.7894165,0.4217454,7.683378,0.1149793,12.47261,0.002330459,0.787086,3.554712e-06,0.4217418,0.1009034,0.0,0.08568628,0.6861826,0.4217418,1.213795,1.627021,0.5191031
25.0,1.373017,0.4319772,3.00678,0.01974638,12.47261,0.0004002294,1.372617,6.104851e-07,0.4319766,0.669782,0.0,0.0877657,0.7028348,0.4319766,1.243251,1.62702,0.5317006
25.0,1.780776,0.3908681,6.078068,0.06877984,12.47261,0.001394036,1.779382,2.126418e-06,0.390866,1.143435,0.0,0.07941316,0.635947,0.390866,1.124933,1.627021,0.4810994
25.0,1.671928,0.6577383,7.518057,0.09072285,12.47261,0.001838817,1.670089,2.80482e-06,0.6577355,0.59994,0.0,0.1336337,1.070149,0.6577355,1.892997,1.627021,0.8095771
25.0,1.164661,0.4806009,7.817258,0.1092903,12.47261,0.002215157,1.162446,3.379024e-06,0.4805975,0.3805038,0.0,0.09764413,0.781942,0.4805975,1.383185,1.627021,0.5915459
25.0,1.316854,0.6589464,8.145841,0.1084464,12.47261,0.002198049,1.314656,3.35278e-06,0.658943,0.2425421,0.0,0.133879,1.072114,0.658943,1.896472,1.627021,0.8110634
25.0,0.4795369,0.2922948,3.419063,0.04648512,12.47261,0.0009421831,0.4785947,1.437127e-06,0.2922934,0.003027413,0.0,0.05938593,0.4755673,0.2922934,0.8412355,1.627021,0.3597708
25.0,0.9705046,0.2016907,7.371776,0.111053,12.47261,0.002250892,0.9682537,3.433355e-06,0.2016873,0.6401044,0.0,0.04097728,0.3281493,0.2016873,0.5804664,1.627021,0.2482478
25.0,0.9029761,0.3411115,5.962566,0.08367152,12.47261,0.001695898,0.9012802,2.58682e-06,0.3411089,0.346289,0.0,0.0693039,0.5549912,0.3411089,0.9817291,1.627021,0.4198557
25.0,1.351195,0.4619211,7.923651,0.108265,12.47261,0.00219437,1.349001,3.347132e-06,0.4619178,0.5974509,0.0,0.09384892,0.7515497,0.4619178,1.329423,1.627021,0.5685538
25.0,0.7117867,0.4083431,7.796881,0.1187341,12.47261,0.002406563,0.7093801,3.670812e-06,0.4083394,0.04500349,0.0,0.08296328,0.6643766,0.4083394,1.175222,1.627021,0.5026067
25.0,0.3946242,0.2044405,3.047857,0.04329951,12.47261,0.0008776165,0.3937466,1.338661e-06,0.2044392,0.06111987,0.0,0.04153638,0.3326267,0.2044392,0.5883865,1.627021,0.251635
25.0,0.914147,0.2716521,5.34699,0.07392155,12.47261,0.001498264,0.9126487,2.285383e-06,0.2716498,0.4706689,0.0,0.05519173,0.4419798,0.2716498,0.7818222,1.62702,0.3343615
25.0,1.441075,0.3792446,7.519989,0.1012194,12.47261,0.002051555,1.439023,3.129332e-06,0.3792415,0.8219898,0.0,0.07705138,0.6170337,0.3792415,1.091477,1.627021,0.4667913
25.0,1.501389,0.2270011,4.620992,0.05121266,12.47261,0.001038019,1.500351,1.583309e-06,0.2269995,1.131018,0.0,0.04612003,0.3693329,0.2269995,0.6533164,1.627021,0.2794035
25.0,1.255482,0.2980469,5.061991,0.06201329,12.47261,0.001256928,1.254225,1.917226e-06,0.298045,0.7692998,0.0,0.0605545,0.4849253,0.298045,0.8577889,1.627021,0.3668502
25.0,1.345023,0.6031886,3.485585,0.02503103,12.47261,0.0005073414,1.344516,7.73867e-07,0.6031878,0.3631167,0.0,0.1225511,0.981399,0.6031878,1.736006,1.627021,0.7424368
25.0,0.55105,0.2690098,4.199653,0.0598175,12.47261,0.001212412,0.5498376,1.849331e-06,0.269008,0.1121561,0.0,0.05465498,0.4376815,0.269008,0.7742189,1.627021,0.3311098
25.0,1.688392,0.6943469,6.198438,0.06576541,12.47261,0.001332967,1.687059,2.033226e-06,0.6943449,0.5573457,0.0,0.1410717,1.129713,0.6943449,1.998361,1.627021,0.8546379
25.0,1.102662,0.4155136,6.687184,0.091471,12.47261,0.001853979,1.100808,2.827869e-06,0.4155108,0.4247635,0.0,0.0844203,0.6760446,0.4155108,1.195862,1.627021,0.5114336
25.0,0.5385159,0.2121046,5.800165,0.09023562,12.47261,0.001828941,0.536687,2.789759e-06,0.2121018,0.191593,0.0,0.04309322,0.345094,0.2121018,0.61044,1.627021,0.2610666
25.0,1.249699,0.2707763,5.888163,0.07765495,12.47261,0.001573915,1.248125,2.400803e-06,0.2707739,0.8075704,0.0,0.05501377,0.4405547,0.2707739,0.7793013,1.627021,0.3332834
